Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:04,15916,8051AE780,15916,8051AE780,10.48,US Dollar,10.48,US Dollar,Reinvestment,0
2022/09/01 00:08,22828,8025F4AE0,22828,8025F4AE0,876814.35,US Dollar,876814.35,US Dollar,Reinvestment,0
2022/09/01 00:03,24515,8025803C0,24515,8025803C0,2544365.39,US Dollar,2544365.39,US Dollar,Reinvestment,0
2022/09/01 00:17,1467,8001EE2A0,1467,8001EE2A0,5.57,US Dollar,5.57,US Dollar,Reinvestment,0
2022/09/01 00:23,11296,800DD7C20,11296,800DD7C20,47001.12,US Dollar,47001.12,US Dollar,Reinvestment,0
2022/09/01 00:07,70,100428660,14325,8063F21C0,95269.0,US Dollar,95269.0,US Dollar,Cheque,0
2022/09/01 00:24,1292,80055C740,1292,80055C740,667.97,US Dollar,667.97,US Dollar,Reinvestment,0
2022/09/01 00:02,701,80052D2F0,701,80052D2F0,6.84,US Dollar,6.84,US Dollar,Reinvestment,0
2022/09/01 00:20,31388,80127FEA0,31388,80127FEA0,147.61,US Dollar,147.61,US Dollar,Reinvestment,0
2022/09/01 00:26,6075,80312F420,6075,80312F420,6323.6,US Dollar,6323.6,US Dollar,Reinvestment,0
2022/09/01 00:21,3149,8034D4340,19535,804E44070,14224.05,US Dollar,14224.05,US Dollar,Credit Card,0
2022/09/01 00:12,2627,8066CBB70,2627,8066CBB70,504.88,US Dollar,504.88,US Dollar,Reinvestment,0
2022/09/07 10:55,23,8002997C0,220,80010C100,6743.1,US Dollar,6743.1,US Dollar,ACH,1
2022/09/01 00:19,310284,8072CF690,310284,8072CF690,2168.0,US Dollar,2168.0,US Dollar,Reinvestment,0
2022/09/01 00:28,214621,80580B3A0,214621,80580B3A0,12.86,US Dollar,12.86,US Dollar,Reinvestment,0
2022/09/01 00:11,12,8003FF960,12,8003FF960,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
2022/09/01 00:02,15916,804997010,15916,804997010,5831.88,US Dollar,5831.88,US Dollar,Reinvestment,0
2022/09/01 00:29,6276,804001730,1068,8012261B0,35.96,US Dollar,35.96,US Dollar,Credit Card,0
2022/09/01 00:17,10,8001E8240,1601,8003EB980,5554.09,US Dollar,5554.09,US Dollar,Wire,0
2022/09/01 00:19,795,800DFA630,795,800DFA630,21648.59,US Dollar,21648.59,US Dollar,Reinvestment,0
2022/09/01 00:09,1588,8004AE710,1588,8004AE710,5.04,US Dollar,5.04,US Dollar,Reinvestment,0
2022/09/01 00:23,25075,802BE6C60,25075,802BE6C60,18.31,US Dollar,18.31,US Dollar,Reinvestment,0
2022/09/01 18:26,113060,80B4E0330,210617,80B533B20,2008.36,Euro,2008.36,Euro,ACH,1
2022/09/01 00:11,25075,803244400,25075,803244400,12.8,US Dollar,12.8,US Dollar,Reinvestment,0
2022/09/01 00:04,18015,80303AD60,18015,80303AD60,2055508.91,US Dollar,2055508.91,US Dollar,Reinvestment,0
2022/09/04 12:17,135403,80E2226E0,1669,8031DBFE0,8239.98,Euro,8239.98,Euro,ACH,1
2022/09/01 00:07,12,804018180,12,804018180,21.7,US Dollar,21.7,US Dollar,Reinvestment,0
2022/09/01 00:22,21550,800D28A80,21550,800D28A80,1433866.71,US Dollar,1433866.71,US Dollar,Reinvestment,0
2022/09/01 00:20,3753,8007ABC20,3753,8007ABC20,26730.0,US Dollar,26730.0,US Dollar,Reinvestment,0
2022/09/01 00:16,10,802144AF0,10,802144AF0,470355.71,US Dollar,470355.71,US Dollar,Reinvestment,0
2022/09/01 00:28,39451,8057D9EB0,39451,8057D9EB0,7656.87,US Dollar,7656.87,US Dollar,Reinvestment,0
2022/09/01 00:01,11107,802688F60,11107,802688F60,624157.84,US Dollar,624157.84,US Dollar,Reinvestment,0
2022/09/01 00:00,1,803D8FD30,113865,806066D20,15242.67,US Dollar,15242.67,US Dollar,Cheque,0
2022/09/01 00:05,1420,80025D780,1420,80025D780,6.58,US Dollar,6.58,US Dollar,Reinvestment,0
2022/09/02 07:34,10581,80C45D0E0,110057,80C45D220,281214.73,Yen,281214.73,Yen,ACH,1
2022/09/01 00:25,1686,8030D5950,13264,803D0EB90,2459.78,US Dollar,2459.78,US Dollar,Cash,0
2022/09/01 00:29,10,800599230,10,800599230,8.49,US Dollar,8.49,US Dollar,Reinvestment,0
2022/09/01 00:14,10,80019EFB0,10,80019EFB0,8.05,US Dollar,8.05,US Dollar,Reinvestment,0
2022/09/01 00:15,36708,8030CBD10,17425,8030C9E90,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:12,21611,80511A010,21611,80511A010,946.49,US Dollar,946.49,US Dollar,Reinvestment,0
2022/09/01 00:05,4523,8045BB4C0,4523,8045BB4C0,15463.74,US Dollar,15463.74,US Dollar,Reinvestment,0
2022/09/01 00:08,1292,800827DE0,21940,800BA9BD0,1692.32,US Dollar,1692.32,US Dollar,Cheque,0
2022/09/01 00:26,31050,805AF8770,31050,805AF8770,4285.62,US Dollar,4285.62,US Dollar,Reinvestment,0
2022/09/01 00:06,1420,80118A060,1420,80118A060,4.22,US Dollar,4.22,US Dollar,Reinvestment,0
2022/09/02 19:23,12719,80992E270,217824,806E9FF40,470886.9,Ruble,470886.9,Ruble,ACH,1
2022/09/01 00:06,15447,8070FB170,15447,8070FB170,18.37,US Dollar,18.37,US Dollar,Reinvestment,0
2022/09/01 00:21,25981,8058C3030,11813,805B15380,4001.77,US Dollar,4001.77,US Dollar,Cheque,0
2022/09/01 00:16,11318,806A99910,11318,806A99910,20.79,US Dollar,20.79,US Dollar,Reinvestment,0
2022/09/01 00:00,10642,8048FB3E0,115359,8061E5030,45.72,US Dollar,45.72,US Dollar,ACH,0
2022/09/01 00:06,2952,8052C4FB0,2952,8052C4FB0,21.05,US Dollar,21.05,US Dollar,Reinvestment,0
2022/09/01 00:16,11318,8037B4200,11318,8037B4200,17.62,US Dollar,17.62,US Dollar,Reinvestment,0
2022/09/01 00:00,10,8003A69A0,1124,800B421D0,12571.0,US Dollar,12571.0,US Dollar,Cheque,0
2022/09/01 00:14,38373,80339C2D0,38373,80339C2D0,2567.37,US Dollar,2567.37,US Dollar,Reinvestment,0
2022/09/01 00:10,13917,8067AD0F0,13917,8067AD0F0,31.91,US Dollar,31.91,US Dollar,Reinvestment,0
2022/09/01 00:29,1601,804AC3DA0,1601,804AC3DA0,127946.0,US Dollar,127946.0,US Dollar,Reinvestment,0
2022/09/01 00:07,1688,80227A620,110603,806A85730,52916.94,US Dollar,52916.94,US Dollar,ACH,0
2022/09/01 00:04,12381,80664AC20,12381,80664AC20,704.66,US Dollar,704.66,US Dollar,Reinvestment,0
2022/09/01 00:13,2053,80570E7B0,2053,80570E7B0,427855.91,US Dollar,427855.91,US Dollar,Reinvestment,0
2022/09/01 00:17,8771,806B1DEF0,8771,806B1DEF0,13.5,US Dollar,13.5,US Dollar,Reinvestment,0
2022/09/01 00:17,31985,80290DD60,31985,80290DD60,82.87,US Dollar,82.87,US Dollar,Reinvestment,0
2022/09/01 00:18,1124,8017499E0,1124,8017499E0,38990.11,US Dollar,38990.11,US Dollar,Reinvestment,0
2022/09/01 00:05,111631,804EE3510,111631,804EE3510,8.77,US Dollar,8.77,US Dollar,Reinvestment,0
2022/09/01 00:29,315586,80737BD10,1686,807379C10,28075.68,US Dollar,28075.68,US Dollar,Cheque,0
2022/09/01 00:03,2843,801C389A0,2843,801C389A0,8299080.84,US Dollar,8299080.84,US Dollar,Reinvestment,0
2022/09/01 00:21,35140,803A2B700,16109,803A2B8E0,1444.45,US Dollar,1444.45,US Dollar,ACH,0
2022/09/01 00:04,21258,8023FB910,21258,8023FB910,7.52,US Dollar,7.52,US Dollar,Reinvestment,0
2022/09/01 00:29,1411,8052E1EB0,1411,8052E1EB0,15.4,US Dollar,15.4,US Dollar,Reinvestment,0
2022/09/01 09:50,20,800BBBEC0,1688,801732D60,9435.24,US Dollar,9435.24,US Dollar,ACH,1
2022/09/01 00:14,11107,800813E10,11107,800813E10,112268.55,US Dollar,112268.55,US Dollar,Reinvestment,0
2022/09/01 00:02,11296,800A4D8E0,11296,800A4D8E0,561.16,US Dollar,561.16,US Dollar,Reinvestment,0
2022/09/01 00:09,1,803C21A60,1,803C21A60,323026.26,US Dollar,323026.26,US Dollar,Reinvestment,0
2022/09/01 00:24,11107,806A6AE90,11107,806A6AE90,7144.61,US Dollar,7144.61,US Dollar,Reinvestment,0
2022/09/03 13:05,50528,812D0C600,148350,812D0C3C0,33328.15,Saudi Riyal,33328.15,Saudi Riyal,ACH,1
2022/09/01 00:27,18015,8037C08A0,23842,802E03380,40.89,US Dollar,40.89,US Dollar,Credit Card,0
2022/09/01 00:03,1688,804961240,1688,804961240,117464.83,US Dollar,117464.83,US Dollar,Reinvestment,0
2022/09/01 00:22,1,8001093C0,1,8001093C0,29557.26,US Dollar,29557.26,US Dollar,Reinvestment,0
2022/09/01 00:29,1588,801E85810,1588,801E85810,14.84,US Dollar,14.84,US Dollar,Reinvestment,0
2022/09/01 00:19,3420,8018E7CF0,22345,802B60080,151342.42,US Dollar,151342.42,US Dollar,Cheque,0
2022/09/01 00:17,22205,8016FE2D0,22205,8016FE2D0,19.6,US Dollar,19.6,US Dollar,Reinvestment,0
2022/09/01 00:00,3229,802710F50,3229,802710F50,13.77,US Dollar,13.77,US Dollar,Reinvestment,0
2022/09/01 00:11,19601,807578470,19601,807578470,24.71,US Dollar,24.71,US Dollar,Reinvestment,0
2022/09/01 00:15,32049,80113ABA0,32049,80113ABA0,15840.76,US Dollar,15840.76,US Dollar,Reinvestment,0
2022/09/01 00:02,1,8011B0440,1,8011B0440,16326.86,US Dollar,16326.86,US Dollar,Reinvestment,0
2022/09/01 00:12,18819,80604B450,18819,80604B450,7942.1,US Dollar,7942.1,US Dollar,Reinvestment,0
2022/09/01 00:20,8771,80720E610,8771,80720E610,23.69,US Dollar,23.69,US Dollar,Reinvestment,0
2022/09/01 00:15,1362,800DD4520,1362,800DD4520,5368.25,US Dollar,5368.25,US Dollar,Reinvestment,0
2022/09/01 00:26,22736,8017F4390,22736,8017F4390,5.78,US Dollar,5.78,US Dollar,Reinvestment,0
2022/09/01 00:28,313408,805168470,313408,805168470,675.04,US Dollar,675.04,US Dollar,Reinvestment,0
2022/09/01 00:04,1,802F26350,1,802F26350,41341.88,US Dollar,41341.88,US Dollar,Reinvestment,0
2022/09/01 00:10,22205,80166F4F0,11030,806A08C90,4587.69,US Dollar,4587.69,US Dollar,Cheque,0
2022/09/01 00:25,1,802E8F210,2845,80C812350,48.92,US Dollar,48.92,US Dollar,Credit Card,0
2022/09/01 00:19,9482,805B55120,9482,805B55120,46787.37,US Dollar,46787.37,US Dollar,Reinvestment,0
2022/09/01 00:17,10,80012FD90,36056,812ED6380,106.7,US Dollar,106.7,US Dollar,Credit Card,0
2022/09/01 00:16,1241,80146F0D0,1241,80146F0D0,23.2,US Dollar,23.2,US Dollar,Reinvestment,0
2022/09/01 00:27,701,800737E60,701,800737E60,5.13,US Dollar,5.13,US Dollar,Reinvestment,0
2022/09/01 00:25,28827,803A05590,28827,803A05590,59266.16,US Dollar,59266.16,US Dollar,Reinvestment,0
2022/09/01 00:28,1292,800E37DF0,1292,800E37DF0,21644.74,US Dollar,21644.74,US Dollar,Reinvestment,0
2022/09/01 00:07,1588,800687170,1588,800687170,24.83,US Dollar,24.83,US Dollar,Reinvestment,0
2022/09/01 00:00,11296,800F098A0,11296,800F098A0,92863.42,US Dollar,92863.42,US Dollar,Reinvestment,0
2022/09/01 00:28,214609,806D35600,214609,806D35600,23.29,US Dollar,23.29,US Dollar,Reinvestment,0
2022/09/01 00:05,31907,802A078E0,31907,802A078E0,617.19,US Dollar,617.19,US Dollar,Reinvestment,0
2022/09/01 00:21,10,801B7CA60,10,801B7CA60,6145.28,US Dollar,6145.28,US Dollar,Reinvestment,0
2022/09/01 00:28,1412,800CD5E00,1412,800CD6CA0,1329257627.0,US Dollar,1329257627.0,US Dollar,Cheque,0
2022/09/01 00:05,1601,80341A170,211075,8042372C0,510.16,US Dollar,510.16,US Dollar,ACH,0
2022/09/01 00:26,11904,8016FDD80,11904,8016FDD80,4480.72,US Dollar,4480.72,US Dollar,Reinvestment,0
2022/09/01 00:11,3149,8034D4340,19535,804E44070,104728.97,US Dollar,104728.97,US Dollar,Wire,0
2022/09/01 00:18,6010,804D1D260,6010,804D1D260,26621.41,US Dollar,26621.41,US Dollar,Reinvestment,0
2022/09/01 00:03,3698,807339E60,3698,807339E60,46950.69,US Dollar,46950.69,US Dollar,Reinvestment,0
2022/09/05 22:21,22828,801928280,13078,8053B01E0,1080988.21,Rupee,1080988.21,Rupee,ACH,1
2022/09/01 00:00,113798,806CE9BF0,113798,806CE9BF0,828.84,US Dollar,828.84,US Dollar,Reinvestment,0
2022/09/01 00:26,38054,805153570,38054,805153570,1295.17,US Dollar,1295.17,US Dollar,Reinvestment,0
2022/09/01 00:27,26024,806D99A50,26024,806D99A50,1982.17,US Dollar,1982.17,US Dollar,Reinvestment,0
2022/09/01 00:29,12,80078B2E0,12,80078B2E0,4907.45,US Dollar,4907.45,US Dollar,Reinvestment,0
2022/09/01 00:15,22205,80512EC20,114674,8075465D0,2099.6,US Dollar,2099.6,US Dollar,Cheque,0
2022/09/01 00:23,3679,800949880,3679,800949880,17808.03,US Dollar,17808.03,US Dollar,Reinvestment,0
2022/09/01 00:08,21940,801784610,25547,8070F7E70,170.4,US Dollar,170.4,US Dollar,Credit Card,0
2022/09/01 00:05,310406,8043A8BE0,310406,8043A8BE0,1305.67,US Dollar,1305.67,US Dollar,Reinvestment,0
2022/09/01 00:10,2845,802750520,1588,802AAB5E0,10971.41,US Dollar,10971.41,US Dollar,Credit Card,0
2022/09/01 00:19,12381,8066F00D0,12381,8066F00D0,927903.33,US Dollar,927903.33,US Dollar,Reinvestment,0
2022/09/01 00:07,34774,8060161F0,34774,8060161F0,1816.43,US Dollar,1816.43,US Dollar,Reinvestment,0
2022/09/07 01:41,13154,805DAB3C0,111764,807DD0FB0,16820.79,US Dollar,16820.79,US Dollar,ACH,1
2022/09/01 00:12,10,8003A8280,22205,8062F5A00,2143.64,US Dollar,2143.64,US Dollar,Credit Card,0
2022/09/01 00:28,795,801B67350,795,801B67350,30568.28,US Dollar,30568.28,US Dollar,Reinvestment,0
2022/09/01 00:01,28693,805B0D4C0,28693,805B0D4C0,1107.72,US Dollar,1107.72,US Dollar,Reinvestment,0
2022/09/01 00:26,1411,8011518B0,1411,8011518B0,4773.3,US Dollar,4773.3,US Dollar,Reinvestment,0
2022/09/01 00:06,16136,8027D2BF0,16136,8027D2BF0,590.44,US Dollar,590.44,US Dollar,Reinvestment,0
2022/09/01 00:26,2053,806A33470,2053,806A33470,23.27,US Dollar,23.27,US Dollar,Reinvestment,0
2022/09/01 00:03,1412,802072E20,1412,802072E20,8319635.87,US Dollar,8319635.87,US Dollar,Reinvestment,0
2022/09/01 00:22,220,8032DF2A0,220,8032DF2A0,20132.03,US Dollar,20132.03,US Dollar,Reinvestment,0
2022/09/01 00:25,22205,800F71CC0,5394,80247B650,7329.07,US Dollar,7329.07,US Dollar,ACH,0
2022/09/01 00:12,215266,805B0D0C0,215266,805B0D0C0,153918.42,US Dollar,153918.42,US Dollar,Reinvestment,0
2022/09/01 00:17,15730,8034CA800,15730,8034CA800,23667.99,US Dollar,23667.99,US Dollar,Reinvestment,0
2022/09/01 00:07,1362,800332400,1362,800332400,4966.07,US Dollar,4966.07,US Dollar,Reinvestment,0
2022/09/01 00:11,2845,8027673D0,2845,8027673D0,1176.93,US Dollar,1176.93,US Dollar,Reinvestment,0
2022/09/01 00:09,3553,80119FB20,3553,80119FB20,6104.31,US Dollar,6104.31,US Dollar,Reinvestment,0
2022/09/01 00:21,28771,803651660,28771,803651660,9900.58,US Dollar,9900.58,US Dollar,Reinvestment,0
2022/09/01 00:19,1853,8042B5D70,1853,8042B5D70,15.5,US Dollar,15.5,US Dollar,Reinvestment,0
2022/09/01 00:01,5140,80324CAF0,16136,806260A40,3373.58,US Dollar,3373.58,US Dollar,Cheque,0
2022/09/01 00:11,1292,80068F0A0,1292,80068F0A0,11.61,US Dollar,11.61,US Dollar,Reinvestment,0
2022/09/01 00:01,36722,80345AAA0,36722,80345AAA0,4891.99,US Dollar,4891.99,US Dollar,Reinvestment,0
2022/09/01 00:24,21940,80118ADB0,21940,80118ADB0,361245.95,US Dollar,361245.95,US Dollar,Reinvestment,0
2022/09/01 00:29,3698,8043A7A00,3698,8043A7A00,8017.13,US Dollar,8017.13,US Dollar,Reinvestment,0
2022/09/01 00:18,1411,80165D8C0,18617,80730EBD0,139960.69,US Dollar,139960.69,US Dollar,Cheque,0
2022/09/01 00:27,11318,800EBD250,17708,806D0A930,8287.37,US Dollar,8287.37,US Dollar,Cheque,0
2022/09/01 00:02,16136,80250AD70,16136,80250AD70,7805.74,US Dollar,7805.74,US Dollar,Reinvestment,0
2022/09/01 00:17,32117,801183110,32117,801183110,51184.16,US Dollar,51184.16,US Dollar,Reinvestment,0
2022/09/01 00:24,14433,802A1F120,14433,802A1F120,4292.78,US Dollar,4292.78,US Dollar,Reinvestment,0
2022/09/01 00:22,19535,804378A40,19535,804378A40,3.48,US Dollar,3.48,US Dollar,Reinvestment,0
2022/09/01 00:19,33286,80445D7E0,33286,80445D7E0,3548.39,US Dollar,3548.39,US Dollar,Reinvestment,0
2022/09/01 00:29,12,80161AAC0,11107,80737AAD0,4909.58,US Dollar,4909.58,US Dollar,Cheque,0
2022/09/01 00:04,1362,8006D7970,1362,8006D7970,583718.54,US Dollar,583718.54,US Dollar,Reinvestment,0
2022/09/01 00:06,2824,80396C890,2824,80396C890,3.69,US Dollar,3.69,US Dollar,Reinvestment,0
2022/09/04 09:27,1601,80A0F74D0,21918,8053168D0,4890.17,Euro,4890.17,Euro,ACH,1
2022/09/01 00:14,2454,8019F5EE0,2454,8019F5EE0,24.75,US Dollar,24.75,US Dollar,Reinvestment,0
2022/09/01 00:22,12979,806D378D0,12979,806D378D0,71450.87,US Dollar,71450.87,US Dollar,Reinvestment,0
2022/09/01 23:22,117070,80646F620,16787,80646F670,2110616.36,Ruble,2110616.36,Ruble,ACH,1
2022/09/01 00:12,2454,805C29250,2454,805C29250,758.26,US Dollar,758.26,US Dollar,Reinvestment,0
2022/09/01 00:19,2627,803721310,2627,803721310,585398.65,US Dollar,585398.65,US Dollar,Reinvestment,0
2022/09/01 00:21,3149,8073C2160,3149,8073C2160,53912.44,US Dollar,53912.44,US Dollar,Reinvestment,0
2022/09/01 00:16,31819,80176CC80,1411,801770840,1322.06,US Dollar,1322.06,US Dollar,ACH,0
2022/09/01 00:26,22164,80343D3E0,22164,80343D3E0,1130.99,US Dollar,1130.99,US Dollar,Reinvestment,0
2022/09/01 00:26,111764,8064F38A0,111764,8064F38A0,2610.99,US Dollar,2610.99,US Dollar,Reinvestment,0
2022/09/01 00:03,1362,800CBAB10,1362,800CBAB10,131813.82,US Dollar,131813.82,US Dollar,Reinvestment,0
2022/09/01 00:11,215897,805DCE910,215897,805DCE910,489087.64,US Dollar,489087.64,US Dollar,Reinvestment,0
2022/09/01 00:02,513,803639F90,513,803639F90,7.86,US Dollar,7.86,US Dollar,Reinvestment,0
2022/09/01 00:28,513,8002D6F30,11296,8009F5560,3139.74,US Dollar,3139.74,US Dollar,Cash,0
2022/09/01 00:11,2385,806CD94C0,2385,806CD94C0,11.48,US Dollar,11.48,US Dollar,Reinvestment,0
2022/09/01 00:24,3242,8014999D0,3242,8014999D0,18.89,US Dollar,18.89,US Dollar,Reinvestment,0
2022/09/01 00:11,2053,80310AC40,701,806D30720,2869.39,US Dollar,2869.39,US Dollar,Cheque,0
2022/09/01 00:18,4403,8068585F0,4403,8068585F0,138700.73,US Dollar,138700.73,US Dollar,Reinvestment,0
2022/09/01 00:03,1047,80520C590,1047,80520C590,7882.12,US Dollar,7882.12,US Dollar,Reinvestment,0
2022/09/01 00:10,1601,800472E90,24132,802087AB0,1042843.17,US Dollar,1042843.17,US Dollar,ACH,0
2022/09/01 00:08,34475,801A5D560,34475,801A5D560,1957.88,US Dollar,1957.88,US Dollar,Reinvestment,0
2022/09/04 20:34,235580,80CFCCC30,134976,80CFCC610,25065.93,Brazil Real,25065.93,Brazil Real,ACH,1
2022/09/01 00:05,1068,80144E480,1068,80144E480,14.22,US Dollar,14.22,US Dollar,Reinvestment,0
2022/09/01 00:27,14549,804ED10D0,14549,804ED10D0,138.72,US Dollar,138.72,US Dollar,Reinvestment,0
2022/09/01 00:15,21258,805098A50,21258,805098A50,513.06,US Dollar,513.06,US Dollar,Reinvestment,0
2022/09/01 00:02,1588,801BDD060,1588,801BDD060,18.36,US Dollar,18.36,US Dollar,Reinvestment,0
2022/09/01 00:11,34452,802AE68B0,11974,802AE5BD0,27369.08,US Dollar,27369.08,US Dollar,ACH,0
2022/09/01 00:19,6276,80486F700,6276,80486F700,696577.77,US Dollar,696577.77,US Dollar,Reinvestment,0
2022/09/01 00:16,1853,8012E92D0,1853,8012E92D0,13.86,US Dollar,13.86,US Dollar,Reinvestment,0
2022/09/01 00:19,1,800715B30,1665,800C09560,4140.87,US Dollar,4140.87,US Dollar,Cash,0
2022/09/01 00:00,22164,805EC5420,22164,805EC5420,33880.38,US Dollar,33880.38,US Dollar,Reinvestment,0
2022/09/01 00:28,3482,80064B490,3482,80064B490,367.99,US Dollar,367.99,US Dollar,Reinvestment,0
2022/09/01 00:22,12,800137450,12,8001CF680,447.61,US Dollar,447.61,US Dollar,Cash,0
2022/09/01 00:00,11405,8017C4070,11405,8017C4070,1820025.7,US Dollar,1820025.7,US Dollar,Reinvestment,0
2022/09/01 00:24,14549,8052AE880,14549,8052AE880,1615.53,US Dollar,1615.53,US Dollar,Reinvestment,0
2022/09/05 01:47,70,1004286A8,217950,80AF10E50,21.93,Euro,21.93,Euro,Cash,1
2022/09/01 00:24,15980,8057377F0,15980,8057377F0,7.46,US Dollar,7.46,US Dollar,Reinvestment,0
2022/09/01 00:01,5836,803422A50,5836,803422A50,55.16,US Dollar,55.16,US Dollar,Reinvestment,0
2022/09/01 00:03,25637,805FA3EE0,25637,805FA3EE0,18366.48,US Dollar,18366.48,US Dollar,Reinvestment,0
2022/09/02 17:29,116,80F1AF380,21387,803158350,284.56,Euro,284.56,Euro,ACH,1
2022/09/01 00:10,115915,8070804F0,115915,8070804F0,406133.36,US Dollar,406133.36,US Dollar,Reinvestment,0
2022/09/01 00:07,313220,8057E0910,313220,8057E0910,5582.7,US Dollar,5582.7,US Dollar,Reinvestment,0
2022/09/01 00:24,10,8001BB380,10,8001BB380,16.51,US Dollar,16.51,US Dollar,Reinvestment,0
2022/09/01 00:08,12803,8063EEBF0,12803,8063EEBF0,2241.5,US Dollar,2241.5,US Dollar,Reinvestment,0
2022/09/01 00:05,10,8005E9B40,21550,8017D8860,1049.79,US Dollar,1049.79,US Dollar,Cheque,0
2022/09/03 08:27,16606,8064545E0,2454,80662A070,12331.0,US Dollar,12331.0,US Dollar,ACH,1
2022/09/01 00:20,22828,80104ABA0,22828,80104ABA0,15.74,US Dollar,15.74,US Dollar,Reinvestment,0
2022/09/01 00:04,32888,80373F300,1674,803743750,0.09,US Dollar,0.09,US Dollar,Cheque,0
2022/09/01 00:16,12735,8013903C0,23842,8022BC0A0,3029.54,US Dollar,3029.54,US Dollar,Credit Card,0
2022/09/01 00:17,38690,803422AA0,38690,803422AA0,1936.55,US Dollar,1936.55,US Dollar,Reinvestment,0
2022/09/01 00:18,317733,8066E1A80,23842,8066E1A30,8077.97,US Dollar,8077.97,US Dollar,Cheque,0
2022/09/01 00:14,11974,800D9DA40,11974,800D9DA40,6.66,US Dollar,6.66,US Dollar,Reinvestment,0
2022/09/01 00:07,23833,8062F8E50,23833,8062F8E50,23.15,US Dollar,23.15,US Dollar,Reinvestment,0
2022/09/01 00:09,9129,807025BF0,9129,807025BF0,44.83,US Dollar,44.83,US Dollar,Reinvestment,0
2022/09/01 00:05,22828,806FE48F0,22828,806FE48F0,3784.72,US Dollar,3784.72,US Dollar,Reinvestment,0
2022/09/01 00:11,2439,8029F7730,2439,8029F7730,11.32,US Dollar,11.32,US Dollar,Reinvestment,0
2022/09/01 00:18,32390,804D33BC0,32390,804D33BC0,35012.82,US Dollar,35012.82,US Dollar,Reinvestment,0
2022/09/01 00:04,33502,801D7AA70,33502,801D7AA70,136.14,US Dollar,136.14,US Dollar,Reinvestment,0
2022/09/01 00:17,22164,8031B7700,22164,8031B7700,611618.78,US Dollar,611618.78,US Dollar,Reinvestment,0
2022/09/01 00:10,1047,800727A10,1047,800727A10,26013.69,US Dollar,26013.69,US Dollar,Reinvestment,0
2022/09/03 12:07,20,8025D0DB0,12,8025D1420,3384.64,Euro,3384.64,Euro,ACH,1
2022/09/01 00:01,1,800266C90,1,800266C90,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:24,4523,806C9E5E0,4523,806C9E5E0,5.63,US Dollar,5.63,US Dollar,Reinvestment,0
2022/09/01 00:02,23402,804945680,23402,804945680,3569.12,US Dollar,3569.12,US Dollar,Reinvestment,0
2022/09/01 00:04,312432,804D23DC0,312432,804D23DC0,4710.39,US Dollar,4710.39,US Dollar,Reinvestment,0
2022/09/01 00:22,11813,800CC5310,11813,800CC5310,59917.67,US Dollar,59917.67,US Dollar,Reinvestment,0
2022/09/01 00:06,1853,8026E2070,1853,8026E2070,13.13,US Dollar,13.13,US Dollar,Reinvestment,0
2022/09/01 00:24,1,800ACCC40,1,800ACCC40,116740.43,US Dollar,116740.43,US Dollar,Reinvestment,0
2022/09/01 00:20,11904,800F54220,28694,8060F7BE0,21.87,US Dollar,21.87,US Dollar,Credit Card,0
2022/09/01 00:25,16788,804973CF0,16788,804973CF0,193.2,US Dollar,193.2,US Dollar,Reinvestment,0
2022/09/01 00:16,11974,8051F1450,11974,8051F1450,24.21,US Dollar,24.21,US Dollar,Reinvestment,0
2022/09/01 00:25,16031,804018CC0,16031,804018CC0,4.88,US Dollar,4.88,US Dollar,Reinvestment,0
2022/09/01 00:14,5140,8053E2590,5140,8053E2590,96662.49,US Dollar,96662.49,US Dollar,Reinvestment,0
2022/09/01 00:09,12735,806CF5000,12735,806CF5000,1977959.89,US Dollar,1977959.89,US Dollar,Reinvestment,0
2022/09/01 00:00,2824,8022CDEB0,2824,8022CDEB0,33354.34,US Dollar,33354.34,US Dollar,Reinvestment,0
2022/09/01 00:12,1420,800632040,22828,80116E8A0,93.52,US Dollar,93.52,US Dollar,Cheque,0
2022/09/01 00:22,13327,803A32F60,13327,803A32F60,37920.37,US Dollar,37920.37,US Dollar,Reinvestment,0
2022/09/01 00:03,3399,800261D70,1362,800261150,6937.66,US Dollar,6937.66,US Dollar,ACH,0
2022/09/01 00:15,12359,805F94840,12359,805F94840,6.88,US Dollar,6.88,US Dollar,Reinvestment,0
2022/09/01 00:15,1241,800C2F340,3420,8018A75F0,1019470.75,US Dollar,1019470.75,US Dollar,Cheque,0
2022/09/01 00:04,701,800744AA0,1588,80160EEB0,209877.65,US Dollar,209877.65,US Dollar,Cheque,0
2022/09/01 00:09,29089,805231030,29089,805231030,2423.51,US Dollar,2423.51,US Dollar,Reinvestment,0
2022/09/01 00:06,513,801DED2A0,513,801DED2A0,261130.77,US Dollar,261130.77,US Dollar,Reinvestment,0
2022/09/01 00:04,1588,801931460,1588,801931460,17.79,US Dollar,17.79,US Dollar,Reinvestment,0
2022/09/01 00:29,1292,8013E7270,1292,8013E7270,2971.42,US Dollar,2971.42,US Dollar,Reinvestment,0
